date,NA,Nafire,TA,Tafire
1/11/02,7.025729253,13.32726484,7.573381337,10.5426197
1/12/02,6.549173177,12.09243073,7.139095573,9.796901563
1/13/02,6.728500955,12.12470842,7.29118316,9.879294705
1/14/02,5.749982378,9.532940625,6.278129948,8.099642101
1/15/02,5.157765799,8.834025868,5.584590104,6.915144618
1/16/02,4.645938194,7.368213802,4.991640017,6.024070226
1/17/02,4.240702691,6.258513715,4.529048785,5.351940885
1/18/02,3.990311632,6.089422309,4.236932465,5.120613108
1/19/02,3.706917274,5.276772222,3.94216875,4.573685503
1/20/02,3.701538976,5.647427951,3.904944965,4.785243576
1/21/02,3.484532639,4.935543663,3.69177092,4.311606858
1/22/02,3.330359635,4.618745399,3.517217708,4.057211979
1/23/02,3.202817448,4.414058594,3.367820399,3.87209401
1/24/02,3.962296181,5.149429774,3.952689497,4.672380556
1/25/02,3.675981337,5.371471354,3.728633594,4.570160156
1/26/02,4.471873611,6.296281424,4.102539323,5.452304948
1/27/02,3.211696267,4.305738802,3.349626042,3.79190816
1/28/02,3.085389757,4.046253385,3.209394184,3.606302691
1/29/02,2.956288021,3.821004688,3.071942882,3.434983681
1/30/02,2.864465365,3.678351128,2.972903646,3.31621875
1/31/02,3.090942969,3.590551476,3.031827951,3.353072396
2/1/02,3.007385243,3.766315538,2.899733507,3.425926563
2/2/02,2.868702778,4.017388194,2.885241667,3.466198351
2/3/02,2.924424479,4.965360156,2.969967361,3.974828993
2/4/02,3.129729688,6.363117448,3.181823351,5.785934375
2/5/02,3.331407986,7.214813802,3.407047222,6.021492795
2/6/02,3.539830035,7.580504253,3.644456337,5.825682552
2/7/02,6.621826476,9.819987847,7.205169878,8.410348872
2/8/02,6.378454514,8.770786285,6.633699132,7.696282118
2/9/02,5.382817014,8.08938316,4.994412674,6.82565
2/10/02,8.438569705,10.11875764,8.404703125,9.633727865
2/11/02,6.312787587,9.007496875,6.29125408,7.904909549
2/12/02,5.961038281,8.304018576,6.10629184,7.316770139
2/13/02,5.764278993,7.723261632,5.931251128,6.956382378
2/14/02,6.774804427,8.410137847,6.962749219,7.749918403
2/15/02,6.198005035,7.81806684,6.336660417,7.189636458
2/16/02,7.303305208,9.00600842,7.458434028,8.341927344
2/17/02,5.809103038,7.29568125,6.032470573,6.695153472
2/18/02,8.21915408,9.240032118,8.27435217,8.682178646
2/19/02,14.45089818,15.8188717,14.89324349,14.98675095
2/20/02,19.66980911,21.03822274,19.7631947,20.31313533
2/21/02,12.63440208,14.06807413,12.61304236,13.56795217
2/22/02,11.82783559,12.9457013,11.99156788,12.55621137
2/23/02,9.957015972,10.59168681,10.0180855,10.33751649
2/24/02,9.3214875,10.1566066,9.373325,9.879004688
2/25/02,9.177898438,10.20026832,9.243434462,9.914956684
2/26/02,9.395053733,10.49376927,9.464618403,10.22827248
2/27/02,8.969275521,10.1217447,9.180329167,9.759909115
2/28/02,8.414380903,9.442004948,8.614562847,9.094263976
3/1/02,7.577501389,8.293206684,7.77039566,7.969692882
3/2/02,7.033717708,7.805589323,7.208021528,7.494313802
3/3/02,7.16187717,7.980055642,7.361625781,7.658376736
3/4/02,7.104439063,7.853807813,7.332106076,7.539691927
3/5/02,8.580156858,9.464810243,8.794797917,8.970946788
3/6/02,14.46306424,14.8592934,14.789002,14.42400556
3/7/02,7.446966493,7.775151042,7.640425,7.548340538
3/8/02,7.393235417,7.471318924,7.147420313,7.400720573
3/9/02,6.38952934,6.604309201,6.458615538,6.458027604
3/10/02,8.460609896,9.104434896,8.310800694,8.76550842
3/11/02,11.73059627,12.41700868,11.6390151,12.05026988
3/12/02,8.385928733,9.114806684,8.147432899,8.740445052
3/13/02,6.803197917,7.041223177,6.867222917,6.915976302
3/14/02,6.198552344,6.442424219,6.219392969,6.330282292
3/15/02,5.631834722,5.855304948,5.674853212,5.758766406
3/16/02,5.152414583,5.336985243,5.194333941,5.260103559
3/17/02,4.817696181,5.033927257,4.851196007,4.945538542
3/18/02,4.566788281,4.838772656,4.548724826,4.724134549
3/19/02,10.03035425,10.6703526,9.297524392,10.35990425
3/20/02,6.237071615,8.512406771,6.236379861,7.299928819
3/21/02,7.480732639,13.19798932,7.619205208,10.17826988
3/22/02,12.0170296,16.659298,12.75092023,14.50368472
3/23/02,11.21266927,13.78327144,11.46285495,12.99658524
3/24/02,13.12658411,16.28500747,14.22841424,14.99779983
3/25/02,9.243675955,13.08336589,9.571411372,11.50449106
3/26/02,9.396147222,13.20107118,9.693857378,11.7894901
3/27/02,10.18076832,13.72113438,10.47771675,12.28187526
3/28/02,11.05645148,13.52396319,11.2698625,12.55497344
3/29/02,11.89140356,13.41175243,13.25433281,12.93751649
3/30/02,12.14721128,13.99979931,12.61774922,13.64304861
3/31/02,13.57024861,13.72253707,12.87265417,13.47892023
4/1/02,13.12898776,13.27185799,13.26252552,13.16918958
4/2/02,14.20066623,13.22698203,14.44331033,13.24099201
4/3/02,14.25984444,13.09215104,14.51077491,13.20497908
4/4/02,13.71298568,13.20943655,13.96857109,13.37596632
4/5/02,11.4979888,10.95553559,11.70354227,11.2372553
4/6/02,11.68852795,11.54293698,11.88572847,11.73951684
4/7/02,11.49185781,11.32391181,11.66503767,11.5216901
4/8/02,10.8202487,10.64230217,10.96671536,10.79721094
4/9/02,8.632041753,8.209632031,8.705325868,8.402589497
4/10/02,9.250074392,9.100955816,9.371090625,9.191397222
4/11/02,8.862984722,8.66342908,8.980714844,8.730513368
4/12/02,9.617384201,9.478666753,9.740793924,9.484094705
4/13/02,10.06299306,9.949100868,10.1216217,9.962507118
4/14/02,9.128502951,8.971832639,9.180736545,8.993504948
4/15/02,6.741821441,6.497744184,6.781127257,6.545185156
4/16/02,6.140100868,6.541061719,6.159557986,6.255063976
4/17/02,5.400593837,5.337473872,5.477140365,5.319473611
4/18/02,5.846625868,6.137713021,5.322748438,5.965775608
4/19/02,7.234697483,7.549123698,7.23591059,7.3214375
4/20/02,4.658467622,6.579889063,4.841326389,5.436665451
4/21/02,5.060450868,7.973759896,5.143700521,6.431713889
4/22/02,6.026081163,7.8703625,6.127555642,7.219761024
4/23/02,6.507476128,7.739340104,6.600882031,7.485981163
4/24/02,6.697003038,7.676615104,6.797119965,7.441703299
4/25/02,6.794618142,7.637497743,6.885428559,7.399511979
4/26/02,5.129956858,5.743327778,5.214524566,5.518574479
4/27/02,4.656416059,5.845503038,4.766361979,5.283847743
4/28/02,5.223063715,6.092468056,5.392058073,5.737552257
4/29/02,6.625769358,7.906416059,5.628289063,7.190423003
4/30/02,4.528352517,5.655165885,4.48807283,5.117279601
5/1/02,4.09038342,4.902225521,4.201076389,4.684303993
5/2/02,5.068892969,5.909154514,5.17363099,5.628368056
5/3/02,4.607409896,5.339847049,4.706319358,5.068794792
5/4/02,4.897274913,5.653949392,4.990152691,5.397117014
5/5/02,4.520379861,5.21336901,4.608953646,4.969648351
5/6/02,4.507813194,5.274280556,4.592336892,5.042285851
5/7/02,4.347905295,4.948182552,4.42988316,4.725783247
5/8/02,4.436901128,5.105245573,4.514918056,4.890561632
5/9/02,3.959109375,4.663533333,4.036015885,4.459164757
5/10/02,3.150179861,3.679167014,3.222080469,3.485556163
5/11/02,4.052640538,4.710636892,4.122428646,4.520727431
5/12/02,4.547093056,5.188518924,4.613007118,5.004246181
5/13/02,3.993051563,4.617044792,4.056048524,4.439356684
5/14/02,4.10197283,4.73970408,4.164806163,4.564082205
5/15/02,3.584382118,4.171274566,3.644614323,4.001455295
5/16/02,3.846887326,4.506726476,3.907746962,4.33759783
5/17/02,4.168488368,4.237743837,4.2254875,4.072630295
5/18/02,4.470778993,3.543981684,4.528303993,3.381702865
5/19/02,3.240824392,3.175686719,3.295378125,3.020494705
5/20/02,2.517294271,3.19218724,2.594335069,2.637820747
5/21/02,2.834805729,4.42096033,3.46608099,3.73567526
5/22/02,3.23991033,3.834447049,3.269993142,3.602310156
5/23/02,2.432960156,3.009550781,2.498611285,2.805029861
5/24/02,2.523690451,3.126207726,2.580992014,2.918976215
5/25/02,2.471155556,3.066838802,2.523566319,2.861250347
5/26/02,2.394244531,2.951944531,2.445078819,2.75200408
5/27/02,2.250650955,2.805271354,2.29902066,2.610210417
5/28/02,2.423977517,2.999146267,2.471312413,2.808807986
5/29/02,2.651873611,3.195852517,2.697173872,3.009110677
5/30/02,2.37673967,2.887461372,2.421277083,2.705033681
5/31/02,2.348675694,2.854586719,2.39149783,2.674852691
6/1/02,2.030026736,2.495783333,2.071996875,2.320363455
6/2/02,1.813084722,2.244306684,1.853763889,2.07126901
6/3/02,1.85603776,2.282811285,1.895802865,2.113086806
6/4/02,1.80070651,2.231201736,1.83847309,2.06436276
6/5/02,1.608844792,2.011905729,1.646461285,1.846839583
6/6/02,1.338898438,1.753192188,1.375781424,1.59029158
6/7/02,1.148257726,1.557609896,1.183640972,1.397580122
6/8/02,1.109882899,1.510742188,1.145552778,1.352584549
6/9/02,1.047916233,1.445458941,1.082270313,1.289792969
6/10/02,1.02560408,1.419567274,1.057458594,1.266154861
6/11/02,0.998086285,1.385944444,1.031161806,1.23422474
6/12/02,0.977013194,1.364330816,1.007846441,1.21564783
6/13/02,0.954728125,1.336394358,0.985694531,1.188233854
6/14/02,0.919371962,1.300094792,0.950283073,1.154880729
6/15/02,0.869074826,1.239422483,0.898683681,1.094862934
6/16/02,0.833473785,1.207282465,0.86280842,1.064996788
6/17/02,0.807649826,1.172835851,0.835911285,1.031492448
6/18/02,0.790040017,1.154945052,0.818177344,1.015960156
6/19/02,0.756998351,1.116947135,0.784141493,0.978749913
6/20/02,0.740690799,1.095297396,0.767520226,0.959038889
6/21/02,0.712161892,1.06507691,0.737840278,0.929942361
6/22/02,0.696848524,1.043817622,0.722579948,0.910355469
6/23/02,0.6677125,1.016545833,0.691818924,0.884851997
6/24/02,0.651024653,0.992495833,0.675598264,0.861439583
6/25/02,0.625021267,0.969653299,0.648631163,0.839767274
6/26/02,0.609711285,0.945865104,0.632797569,0.817553299
6/27/02,0.588193576,0.926075087,0.610584722,0.798839844
6/28/02,0.57310816,0.904022483,0.59520026,0.777897656
6/29/02,0.553572049,0.885500868,0.575103299,0.760887066
6/30/02,0.538904167,0.864715538,0.55984974,0.740828472
7/1/02,0.51975625,0.845776389,0.540643142,0.723007639
7/2/02,0.506656944,0.828065017,0.52678099,0.7067125
7/3/02,0.491928125,0.811517101,0.511849045,0.691053819
7/4/02,0.478585069,0.795623698,0.498074913,0.674645833
7/5/02,0.463588802,0.777805122,0.482413976,0.660665191
7/6/02,0.450152083,0.760901736,0.468552951,0.643661372
7/7/02,0.437710677,0.747431163,0.455761719,0.630646701
7/8/02,0.425174479,0.73035625,0.442603733,0.615477778
7/9/02,0.418190365,0.719783594,0.435371354,0.606727604
7/10/02,0.400482378,0.701686285,0.417310156,0.58834592
7/11/02,0.390349826,0.688365799,0.406797309,0.577153733
7/12/02,0.381366059,0.676257292,0.397479514,0.565004601
7/13/02,0.368884028,0.662658073,0.384553993,0.55312066
7/14/02,0.359459028,0.650262934,0.374852517,0.541061806
7/15/02,0.35196033,0.638736719,0.36719809,0.531189931
7/16/02,0.340595486,0.626574045,0.35540217,0.519232639
7/17/02,0.333261545,0.616680729,0.347751128,0.510955295
7/18/02,0.324945833,0.605355382,0.339162326,0.499846615
7/19/02,0.314384462,0.593260417,0.328243229,0.489237847
7/20/02,0.308320052,0.582592969,0.321891059,0.47876224
7/21/02,0.298193142,0.572196354,0.311471875,0.46983151
7/22/02,0.29148776,0.564152604,0.304497917,0.462125174
7/23/02,0.282871875,0.552560938,0.295636024,0.451869618
7/24/02,0.276655122,0.54376224,0.289113455,0.443251476
7/25/02,0.268646354,0.535361892,0.280805642,0.436191753
7/26/02,0.261925174,0.524824219,0.273815885,0.426015191
7/27/02,0.254207552,0.516437413,0.26586467,0.418839236
7/28/02,0.24792309,0.507846354,0.25932066,0.410514497
7/29/02,0.240932205,0.499271094,0.252190972,0.403137674
7/30/02,0.235087847,0.490692448,0.246006944,0.394890799
7/31/02,0.229001997,0.48415408,0.239669444,0.389515885
8/1/02,0.223650781,0.47528316,0.234089149,0.380936111
8/2/02,0.217728559,0.468183941,0.227953646,0.374938281
8/3/02,0.214088108,0.461138889,0.224126997,0.368177604
8/4/02,0.21093967,0.456925174,0.220827344,0.365151042
8/5/02,0.204312153,0.448112934,0.214026042,0.356670573
8/6/02,0.199467622,0.441249566,0.208973872,0.350842014
8/7/02,0.193272309,0.434126649,0.202567535,0.344098264
8/8/02,0.188730208,0.427072569,0.197801997,0.337925521
8/9/02,0.18316684,0.420430382,0.19203776,0.331739236
8/10/02,0.178804167,0.414813976,0.187453906,0.326944358
8/11/02,0.175099392,0.407828733,0.183540365,0.320341667
8/12/02,0.169978385,0.40254974,0.178242188,0.315958681
8/13/02,0.16603099,0.396268663,0.174113108,0.310028559
8/14/02,0.162975087,0.391191667,0.170882292,0.305753906
8/15/02,0.158516493,0.385629427,0.166324392,0.300647569
8/16/02,0.153971007,0.38007283,0.161546441,0.295858333
8/17/02,0.1509625,0.374199132,0.158384462,0.290371701
8/18/02,0.146454253,0.369474219,0.153713715,0.286415278
8/19/02,0.144088976,0.363802517,0.151178038,0.281143056
8/20/02,0.140480122,0.359993924,0.147456337,0.278086024
8/21/02,0.136928819,0.35437526,0.143757205,0.272923264
8/22/02,0.133613368,0.35015026,0.140314236,0.269397917
8/23/02,0.13152908,0.345124045,0.138088889,0.264746354
8/24/02,0.127636979,0.341175521,0.1340625,0.261457986
8/25/02,0.125329253,0.33614592,0.131622743,0.256853819
8/26/02,0.122035243,0.332047309,0.128206858,0.253401823
8/27/02,0.119579688,0.327577431,0.125624913,0.249369792
8/28/02,0.116328559,0.323759809,0.122258681,0.24613559
8/29/02,0.114503819,0.319583333,0.120309809,0.242418403
8/30/02,0.111359896,0.316314149,0.117069965,0.239706684
8/31/02,0.108789236,0.311700955,0.114388715,0.235553906
9/1/02,0.106861806,0.307995052,0.11233941,0.232386285
9/2/02,0.103679514,0.304038628,0.109067969,0.228929774
9/3/02,0.102324219,0.300781858,0.10761224,0.226150347
9/4/02,0.100619097,0.297890712,0.105834896,0.223753472
9/5/02,0.098983941,0.294855122,0.104145573,0.221364497
9/6/02,0.097040712,0.291423438,0.102133507,0.218235243
9/7/02,0.09450842,0.288030122,0.099524479,0.215407292
9/8/02,0.092331597,0.284417882,0.09725625,0.212211458
9/9/02,0.091075608,0.281224306,0.095903212,0.209488455
9/10/02,0.088390972,0.277820833,0.09314184,0.206490104
9/11/02,0.086850608,0.274886806,0.091513455,0.203997309
9/12/02,0.0845,0.271640191,0.089055642,0.201555295
9/13/02,0.083640104,0.268976997,0.088122396,0.198989149
9/14/02,0.081252257,0.266186285,0.085664583,0.19659566
9/15/02,0.080464583,0.263726215,0.084811458,0.194550868
9/16/02,0.07817717,0.260542795,0.082446181,0.191809809
9/17/02,0.07759375,0.258267795,0.081800694,0.190263802
9/18/02,0.075334549,0.255530122,0.079470399,0.18765026
9/19/02,0.07374566,0.252605122,0.077812674,0.185113455
9/20/02,0.072427604,0.249908073,0.076423524,0.183219878
9/21/02,0.070713455,0.247721094,0.074645052,0.181063368
9/22/02,0.069433767,0.24491684,0.0732875,0.17865408
9/23/02,0.067905816,0.242503038,0.071680556,0.176939931
9/24/02,0.06683151,0.240085851,0.070541927,0.174610764
9/25/02,0.06520651,0.237648351,0.068846962,0.17256033
9/26/02,0.064072396,0.235369965,0.067648524,0.170951128
9/27/02,0.063097396,0.234230208,0.066623872,0.169882465
9/28/02,0.062245399,0.23134809,0.065718837,0.16738967
9/29/02,0.061573958,0.229618142,0.065015799,0.166316493
9/30/02,0.060001997,0.227124219,0.063394184,0.163886892
10/1/02,0.059403906,0.225511632,0.062759983,0.162669271
10/2/02,0.05821901,0.223207292,0.061527691,0.1610375
10/3/02,0.057161632,0.220975174,0.060411632,0.158853906
10/4/02,0.056305122,0.219384028,0.059523524,0.157593403
10/5/02,0.054824566,0.216938628,0.057978646,0.155721267
10/6/02,0.053990625,0.215134201,0.057097309,0.154009375
10/7/02,0.052934375,0.213257552,0.055993663,0.15249158
10/8/02,0.052142188,0.211371875,0.055149566,0.151145313
10/9/02,0.051169444,0.20973559,0.054136198,0.149644444
10/10/02,0.050986632,0.208283247,0.05391276,0.148500174
10/11/02,0.049598611,0.206144792,0.052481858,0.146893229
10/12/02,0.049036632,0.204522049,0.051876997,0.145417188
10/13/02,0.047865278,0.202632986,0.050660503,0.143853125
10/14/02,0.047172396,0.201009115,0.049923611,0.142664844
10/15/02,0.046367795,0.199393142,0.049077257,0.141244097
10/16/02,0.045969444,0.197983681,0.048642795,0.14012691
10/17/02,0.044856771,0.196195052,0.047486111,0.138867535
10/18/02,0.044299306,0.194686285,0.04689592,0.137459201
10/19/02,0.043496962,0.193127865,0.046060851,0.136203212
10/20/02,0.043120052,0.191765799,0.04564783,0.135267708
10/21/02,0.042343663,0.190346181,0.044836458,0.134003819
10/22/02,0.041668837,0.188879167,0.044132292,0.132874219
10/23/02,0.041530035,0.187546441,0.043964149,0.131823611
10/24/02,0.040683681,0.186393142,0.04309184,0.130963715
10/25/02,0.040319184,0.185024306,0.042709288,0.129863455
10/26/02,0.03955408,0.183494097,0.04191033,0.128897483
10/27/02,0.03894809,0.182179427,0.041275,0.127585069
10/28/02,0.038749479,0.180926823,0.041052691,0.126584115
10/29/02,0.038074653,0.17980625,0.040357552,0.125763715
10/30/02,0.037621007,0.17855816,0.039874566,0.124839497
10/31/02,0.037048872,0.177141927,0.039292274,0.123600434
11/1/02,0.03671033,0.176198524,0.038917622,0.123011372
11/2/02,0.036006163,0.174608507,0.038281163,0.121702344
11/3/02,0.035498351,0.173513889,0.037651476,0.120761198
11/4/02,0.035286198,0.172332378,0.037370486,0.119861806
11/5/02,0.034563976,0.17116441,0.036666319,0.118992882
11/6/02,0.034178038,0.17002691,0.036254427,0.118072049
11/7/02,7.091676042,15.5452138,7.285128906,11.66764783
11/8/02,18.46612196,32.73878811,22.63638316,26.57827092
11/9/02,2.950493316,7.751992535,5.252390451,6.20787691
11/10/02,10.15207578,20.58270929,14.18525469,16.94132917
11/11/02,6.261824653,14.53287717,7.501865538,11.74001563
11/12/02,1.775326042,8.453447483,1.794170399,6.276987934
11/13/02,1.434873872,6.913432726,1.469223438,5.117919444
11/14/02,1.233069184,5.719493316,1.269992795,4.249623264
11/15/02,1.222872309,4.9726625,1.244136111,3.753236545
11/16/02,1.055307726,4.319260156,1.072488715,3.273493663
11/17/02,1.153789497,3.94345408,1.167976649,3.024307813
11/18/02,0.989046094,3.465928646,1.001317101,2.644049913
11/19/02,0.982421962,3.247205903,0.993467448,2.502343142
11/20/02,0.934451736,3.027738368,0.944064063,2.345492274
11/21/02,0.76191059,2.70905217,0.770588542,2.080811372
11/22/02,0.716682552,2.503125174,0.724895573,1.920368576
11/23/02,0.688884896,2.348325868,0.696621701,1.80513125
11/24/02,0.662960503,2.211910503,0.670126302,1.702946962
11/25/02,0.639365278,2.088984896,0.646708247,1.610715799
11/26/02,0.632325868,2.003647569,0.638936458,1.551582726
11/27/02,0.620396788,1.917217882,0.627253385,1.489119531
11/28/02,0.607832378,1.840954601,0.613746701,1.434085069
11/29/02,0.593004253,1.765960851,0.598968229,1.378332899
11/30/02,0.573121701,1.689653559,0.579067622,1.319578993
12/1/02,0.561577431,1.629360417,0.566938802,1.275055122
12/2/02,0.557105295,1.580701823,0.562313194,1.240930122
12/3/02,0.544626649,1.526703299,0.549802951,1.200225
12/4/02,0.538374913,1.482828299,0.543207031,1.168674045
12/5/02,0.531315191,1.440620052,0.53622066,1.137843056
12/6/02,0.55654783,1.433080729,0.561351736,1.140861719
12/7/02,0.571083681,1.418530208,0.575289497,1.136276736
12/8/02,0.520513455,1.331179688,0.525025087,1.057588368
12/9/02,0.483732031,1.271245399,0.488604774,1.006471962
12/10/02,0.645498524,2.021768576,0.671957813,1.458142969
12/11/02,0.656992014,1.482082378,0.682314931,1.18311849
12/12/02,1.660745486,3.08082283,1.813401823,2.470688368
12/13/02,11.69141007,19.05851233,13.23372804,15.7586237
12/14/02,19.96831146,21.74372439,20.14278229,20.2556803
12/15/02,3.206013281,6.72364401,3.244425347,5.399703472
12/16/02,4.350263802,8.366752604,4.42125599,6.989962326
12/17/02,1.702171701,5.374719097,1.794383681,4.069159115
12/18/02,1.556250087,4.677463194,1.645416319,3.564825694
12/19/02,1.615419271,4.319424913,1.696836285,3.3486375
12/20/02,1.828925087,4.203204688,1.899703993,3.345351389
12/21/02,1.325179601,3.480016493,1.394561458,2.694773611
12/22/02,1.271908941,3.227347049,1.335365191,2.511348351
12/23/02,1.246084983,3.059902083,1.307911719,2.392208767
12/24/02,1.211703819,2.894712934,1.270696962,2.273502517
12/25/02,1.455344358,2.80155191,1.372663455,2.330392188
12/26/02,4.086937066,5.710558073,4.107848785,5.09125026
12/27/02,8.353374566,10.08647769,8.450613889,9.426550521
12/28/02,6.968452517,8.906890191,6.954697569,8.239438368
12/29/02,2.241438108,4.749878385,2.308357639,3.863073003
12/30/02,5.68433125,7.77371901,5.631240017,7.125984983
12/31/02,2.196223611,4.607137934,2.445716406,3.818335851
1/1/03,11.25118628,13.77060321,11.37928368,12.84852292
1/2/03,3.756854427,7.252946007,3.465100347,5.990361632
1/3/03,3.436473264,8.923699913,3.464197569,6.531564497
1/4/03,3.226443142,8.950879167,3.404066927,6.513174913
1/5/03,3.35451684,9.702397656,3.621386979,7.01379566
1/6/03,3.321199826,9.840799132,3.624779167,7.06733151
1/7/03,3.711888194,11.73680512,4.055987587,8.251623611
1/8/03,3.738361024,11.69872483,4.140179514,8.232721701
1/9/03,6.953584896,12.87964731,7.427259983,10.62581406
1/10/03,9.312124566,14.90185938,9.926148872,12.75986337
1/11/03,9.414360764,15.35945599,10.07750295,13.12533377
1/12/03,6.580755729,11.86436085,7.22057691,9.927744531
1/13/03,7.714935764,13.27463967,7.640237674,11.04281953
1/14/03,6.213383854,11.18199401,6.114899826,9.114559549
1/15/03,5.879816493,12.93612734,6.473597135,9.688496007
1/16/03,6.346778299,14.83505608,7.136514757,11.60891311
1/17/03,6.759599392,15.85767535,7.667270226,11.79730477
1/18/03,7.354463368,16.22012144,8.377126649,12.12380451
1/19/03,7.733887326,16.01390443,8.858743924,12.42264089
1/20/03,7.739951736,14.63425122,8.896412326,11.60459557
1/21/03,10.7373421,15.57014965,11.61328594,13.54752457
1/22/03,14.66644314,18.26963464,15.79966172,16.69162196
1/23/03,18.44535694,22.88343733,19.28575842,21.22343438
1/24/03,15.74406415,18.4515105,16.75032622,17.23294444
1/25/03,14.96047786,15.84725616,15.11621155,15.12570425
1/26/03,13.7341671,14.63813993,14.23462196,14.04527448
1/27/03,15.97522717,16.13937587,16.10615026,17.01633194
1/28/03,15.8973987,15.21413247,16.19048325,15.44526953
1/29/03,13.77786155,13.29577821,13.77304297,13.39782821
1/30/03,12.87090391,12.70088038,13.00261918,12.68143342
1/31/03,11.92013108,11.73518802,11.97227101,11.7382428
2/1/03,10.97179688,11.55678446,11.00126241,10.93170903
2/2/03,8.604924566,9.294369184,8.621402517,8.447748698
2/3/03,8.035828125,8.125594705,8.099141059,7.892138628
2/4/03,6.794513194,6.877352083,6.861506076,6.723561632
2/5/03,6.092559462,6.209292014,6.163605816,6.077928819
2/6/03,5.553109115,5.661029427,5.607461979,5.547676649
2/7/03,5.114688628,5.23476033,5.173355642,5.129724392
2/8/03,4.726363281,4.888041753,4.810167014,4.780533333
2/9/03,4.772834896,5.136400434,4.873019531,5.011966059
2/10/03,4.978583594,5.213956944,5.07981658,5.077765017
2/11/03,4.775719271,4.944710243,4.86718533,4.844178038
2/12/03,4.634240451,4.684859201,4.69873941,4.60646875
2/13/03,7.534741319,9.265792882,7.615818663,8.300196441
2/14/03,5.440724566,5.360044444,5.509363889,5.264414323
2/15/03,5.161393837,5.076263021,5.21644974,4.996977691
2/16/03,4.703353733,4.867564497,4.70570434,4.719068837
2/17/03,5.272479514,5.40998724,5.195428559,5.292621615
2/18/03,4.45825408,5.656655469,4.470688715,4.910629253
2/19/03,3.991777517,4.223047743,4.038823524,4.095069965
2/20/03,4.082995313,4.611781597,4.151338976,4.341892795
2/21/03,4.330789757,4.589120747,4.395798785,4.49740191
2/22/03,4.28814592,4.557601389,4.358613368,4.469732899
2/23/03,4.083767188,4.312088715,4.151303993,4.230860156
2/24/03,3.839474392,4.000838021,3.90222309,3.936050174
2/25/03,3.611564757,3.760845833,3.670943837,3.701729688
2/26/03,3.62563342,4.324444358,3.673715365,3.993492795
2/27/03,3.428977951,3.745904861,3.523723351,3.614608247
2/28/03,4.293875174,4.233408247,4.115574306,4.286431771
3/1/03,3.275313889,3.904641406,3.307012674,3.578184549
3/2/03,3.437168403,4.510959375,3.46654592,3.948718403
3/3/03,3.025172222,3.438583507,3.072986719,3.269037326
3/4/03,2.944573351,3.245506424,2.994750868,3.144409983
3/5/03,3.200118142,3.583935243,3.248649219,3.449572569
3/6/03,3.02172474,3.39054783,3.068574392,3.291552604
3/7/03,3.060884983,3.412452604,3.106178472,3.297925087
3/8/03,3.376529948,3.755096267,3.418654688,3.605471007
3/9/03,2.976851042,3.341537153,3.021676215,3.217539497
3/10/03,2.813769878,3.098516146,2.85393559,3.002675
3/11/03,3.283820313,3.692002257,3.323888976,3.529673785
3/12/03,3.281512587,3.681686892,3.323445486,3.521390799
3/13/03,2.687301997,2.956774392,2.73051684,2.864812934
3/14/03,4.542547569,6.34234566,4.598045833,5.538959201
3/15/03,5.925750955,6.299311372,5.855378299,6.121157205
3/16/03,4.856415191,5.233997483,4.113625434,5.120400955
3/17/03,2.981886285,4.49954375,2.988912153,3.641842795
3/18/03,2.946824653,4.293863889,3.006463281,3.608085677
3/19/03,5.399179861,6.126463281,5.537610677,5.852095573
3/20/03,5.362660243,6.17212691,5.492439063,5.860548958
3/21/03,5.671732986,6.18031849,5.716419358,6.106364063
3/22/03,6.235393576,7.18351901,6.436821354,6.952032118
3/23/03,10.93929462,11.87167786,11.18979401,11.44738472
3/24/03,6.184524306,6.995708507,6.299178212,6.680792535
3/25/03,7.569377517,8.479990278,7.565458333,8.0946125
3/26/03,11.43416918,12.22007448,11.56640469,11.87774905
3/27/03,9.674893403,10.08142778,9.748209115,10.02607509
3/28/03,6.748626128,7.512038715,6.85023151,7.213827517
3/29/03,6.639365191,7.317300521,6.723931771,7.064161632
3/30/03,6.724629167,7.422008073,6.802498264,7.179643837
3/31/03,5.562874913,6.129757292,5.63709566,5.926728212
4/1/03,4.554255469,4.979890365,4.622938802,4.823387066
4/2/03,4.26518151,4.623709549,4.326915712,4.489509375
4/3/03,4.038454514,4.472365625,4.095899392,4.291512153
4/4/03,3.823522309,4.239998524,3.877315451,4.071657552
4/5/03,3.687574132,4.319400087,3.714497222,4.063937674
4/6/03,3.618070399,4.147851997,3.687833681,3.922002951
4/7/03,3.523022569,4.066947309,3.570088889,3.827474219
4/8/03,3.861580035,6.412505035,3.911792535,5.106745313
4/9/03,4.368866667,10.0457737,4.461905816,7.038605122
4/10/03,4.308223698,7.917648872,4.447472656,7.011757639
4/11/03,4.613774479,6.506949132,4.778573177,6.02489401
4/12/03,8.433190278,11.74689818,7.937416319,10.33428906
4/13/03,7.921692188,9.707352778,7.986685417,8.903153819
4/14/03,12.03824826,14.16207361,11.08264896,13.10274288
4/15/03,6.640447396,10.21985182,6.655089323,8.451882292
4/16/03,8.404735851,10.34581528,8.92738776,9.647928559
4/17/03,8.72629401,9.819821962,8.859284462,9.447972309
4/18/03,8.926666667,9.530524566,8.96532474,9.496718924
4/19/03,8.859815972,9.932392708,8.977790972,9.513000521
4/20/03,7.554196181,9.113857639,7.759274566,8.668734028
4/21/03,6.670378993,8.009847309,6.8573375,7.529132813
